author,werk,kapitel,vers,text
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,3,"Es tritt noch hinzu, daß ich der göttlichen Vorsehung meinen Dank gar nicht verweigern kann: oder muß ich nicht innigere Freude darüber empfinden, einen solchen Bruder gehabt zu haben, als ich vom Schmerz bewegt sein darf, daß ich ihn verlor? Daß ich ihn besaß, war ein Gnadengeschenk; daß ich ihn verlor, war Heimzahlung einer Schuld. Wie ein mir anvertrautes Darlehen habe ich ihn, solange es mir gestattet wurde, behalten: jetzt hat er, der ihn mir anvertraute, ihn zurückgefordert. — Es ist kein Unterschied, ob man das anvertraute Pfand abschwört, oder ob man dem zurückgegebenen nachweint: in beidem liegt eine Verletzung der Treue und damit eine Gefahr für das öffentliche Leben. Es schließt doch eine Schuld ein, wenn man das Darlehen ableugnet? ist es denn Frömmigkeit, wenn man das Opfer vorenthält? Zudem kann man den Darleiher von Geld nochS. 325hintergehen. Der Urheber der Natur aber, der Darleiher aller Lebensbedürfnisse läßt sich nicht täuschen. Je größer und reicher aber nun das Darlehen ist, desto innigere Dankbarkeit muß doch auch der Gebrauch desselben erwecken."
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,4,"Ich kann also hinsichtlich des Bruders der Undankbarkeit keinen Raum geben: er hat, was der Natur gemein ist, zurückgegeben; was nur der Gnade eignet, hat er erworben. Wer möchte des allgemeinen Looses sich weigern? Wer darf klagen, daß ein ihm anvertrautes Pfand zurückgefordert wird, da doch der ewige Vater zu unserem Troste seinen eingeborenen Sohn für uns in den Tod dahingegeben hat? Wer darf denn beanspruchen, von dem allgemeinen Loose, zu sterben, ausgenommen zu werden, da er doch Theil hat an dem Loose, geboren zu sein? Das ist ein großes Geheimniß der göttlichen Liebe gegen uns, daß selbst Christus nicht ausgenommen war von dem Tode des Leibes, daß er, obwohl er der Herr der Natur war, doch nicht dem Gesetze des Fleisches, das er angenommen, sich entziehen wollte.Wir müssenja sterben; für ihn bestand keine Nöthigung. Oder konnte er, der von dem Jünger sagte: „Wenn ich nun will, daß er so bleiben soll, bis ich komme“; sollte er selbst nicht haben so bleiben können, wenn er nur gewollt hätte? Aber freilich durch Verlängerung dieses Lebens (des Bruders) hätte er sich den Preis, mir das Opfer genommen. Kann es denn nun einen größeren Trost geben, als dieses, daß auch Christus dem Fleische nach gestorben ist? Oder warum sollte ich zu heftig den hingeschiedenen Bruder beweinen, da ich doch weiß, daß jenes göttliche Erbarmen nicht sterben konnte?"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,,"Als Kaiser Valens im Sommer d. J. 378 durch seine Uebereilung den unglücklichen Ausgang des Gothenkrieges herbeiführte und nach der Niederlage bei Adrianopel seinen Tod unter den Trümmern einer brennenden Hütte, in die er geflüchtet, fand: überströmten die Gothen ganz Thracien und ergoßen sich von da in die anstoßenden reichen Provinzen bis an das adriatische Meer: Grund genug für Oberitalien, gleichfalls das Eindringen der Germanen zu fürchten. Theodosius erst hemmte den verheerenden Siegeszug derselben. — Die obigen Worte beziehen sich auf diese Furcht und geben einen Anhaltspunkt für die Zeitbestimmung der Rede.↩"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,1,"[Die fortlaufende Zählung: 1 bis 80 im 1. Buch und im 2. Buch: 1 bis 135 entspricht der Kapiteleinteilung bei Migne MPl tom. 016 c. 1289-1354C].S. 323Wir haben, geliebteste Brüder, mein Opfer hergeleitet; ein unbeflecktes, Gott wohlgefälliges Opfer: meinenHerrn und Bruder Satyrus. Ich hatte wohl daran gedacht, daß er sterblich sei: und die Ahnung hat mich nicht getäuscht; aber überströmend ist auch die Gnade gewesen. Darum finde ich auch Nichts zu beklagen, aber wohl habe ich Grund genug, Dank zu sagen. Stets war es ja mein Wunsch, daß, wenn Leiden entweder der Kirche oder meiner warteten, dieselben eher auf mich und mein Haus fallen möchten. Gott sei also Dank, daß ich bei dem allgemeinen Bangen, wo Alles von den Unternehmungen der Barbaren gefürchtet wurde,1daß ich da durch persönlichen SchmerzS. 324allgemeines Leid vielleicht beseitigt habe, daß auf mich gewendet ist, was ich für Alle fürchtete. Möchte es damit nur genug sein, damit mein persönlicher Schmerz die Abwendung allgemeinen Leides einschließe!"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,2,"Nichts zwar von Allem, was die Erde besitzt, meine Brüder, hatte für mich einen höheren Werth als ein Bruder, wie Satyrus war; Nichts erschien mir liebenswürdiger, Nichts war mir theurer: aber das, was Alle betrifft, drängt das Persönliche zurück. Ja, hätte Jemand die eigene Meinung des Hingeschiedenen erforschen mögen: er hätte gefunden, daß Jener lieber für Andere den Tod zu erleiden gewillt war, als im eigenen Interesse sein Leben zu erhalten. Ist ja auch gerade deßhalb Christus dem Fleische nachfür Allegestorben, damit wir vergäßen, uns allein zu leben."
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,3,"Es tritt noch hinzu, daß ich der göttlichen Vorsehung meinen Dank gar nicht verweigern kann: oder muß ich nicht innigere Freude darüber empfinden, einen solchen Bruder gehabt zu haben, als ich vom Schmerz bewegt sein darf, daß ich ihn verlor? Daß ich ihn besaß, war ein Gnadengeschenk; daß ich ihn verlor, war Heimzahlung einer Schuld. Wie ein mir anvertrautes Darlehen habe ich ihn, solange es mir gestattet wurde, behalten: jetzt hat er, der ihn mir anvertraute, ihn zurückgefordert. — Es ist kein Unterschied, ob man das anvertraute Pfand abschwört, oder ob man dem zurückgegebenen nachweint: in beidem liegt eine Verletzung der Treue und damit eine Gefahr für das öffentliche Leben. Es schließt doch eine Schuld ein, wenn man das Darlehen ableugnet? ist es denn Frömmigkeit, wenn man das Opfer vorenthält? Zudem kann man den Darleiher von Geld nochS. 325hintergehen. Der Urheber der Natur aber, der Darleiher aller Lebensbedürfnisse läßt sich nicht täuschen. Je größer und reicher aber nun das Darlehen ist, desto innigere Dankbarkeit muß doch auch der Gebrauch desselben erwecken."
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,4,"Ich kann also hinsichtlich des Bruders der Undankbarkeit keinen Raum geben: er hat, was der Natur gemein ist, zurückgegeben; was nur der Gnade eignet, hat er erworben. Wer möchte des allgemeinen Looses sich weigern? Wer darf klagen, daß ein ihm anvertrautes Pfand zurückgefordert wird, da doch der ewige Vater zu unserem Troste seinen eingeborenen Sohn für uns in den Tod dahingegeben hat? Wer darf denn beanspruchen, von dem allgemeinen Loose, zu sterben, ausgenommen zu werden, da er doch Theil hat an dem Loose, geboren zu sein? Das ist ein großes Geheimniß der göttlichen Liebe gegen uns, daß selbst Christus nicht ausgenommen war von dem Tode des Leibes, daß er, obwohl er der Herr der Natur war, doch nicht dem Gesetze des Fleisches, das er angenommen, sich entziehen wollte.Wir müssenja sterben; für ihn bestand keine Nöthigung. Oder konnte er, der von dem Jünger sagte: „Wenn ich nun will, daß er so bleiben soll, bis ich komme“; sollte er selbst nicht haben so bleiben können, wenn er nur gewollt hätte? Aber freilich durch Verlängerung dieses Lebens (des Bruders) hätte er sich den Preis, mir das Opfer genommen. Kann es denn nun einen größeren Trost geben, als dieses, daß auch Christus dem Fleische nach gestorben ist? Oder warum sollte ich zu heftig den hingeschiedenen Bruder beweinen, da ich doch weiß, daß jenes göttliche Erbarmen nicht sterben konnte?"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,,"Als Kaiser Valens im Sommer d. J. 378 durch seine Uebereilung den unglücklichen Ausgang des Gothenkrieges herbeiführte und nach der Niederlage bei Adrianopel seinen Tod unter den Trümmern einer brennenden Hütte, in die er geflüchtet, fand: überströmten die Gothen ganz Thracien und ergoßen sich von da in die anstoßenden reichen Provinzen bis an das adriatische Meer: Grund genug für Oberitalien, gleichfalls das Eindringen der Germanen zu fürchten. Theodosius erst hemmte den verheerenden Siegeszug derselben. — Die obigen Worte beziehen sich auf diese Furcht und geben einen Anhaltspunkt für die Zeitbestimmung der Rede.↩"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,1,"[Die fortlaufende Zählung: 1 bis 80 im 1. Buch und im 2. Buch: 1 bis 135 entspricht der Kapiteleinteilung bei Migne MPl tom. 016 c. 1289-1354C].S. 323Wir haben, geliebteste Brüder, mein Opfer hergeleitet; ein unbeflecktes, Gott wohlgefälliges Opfer: meinenHerrn und Bruder Satyrus. Ich hatte wohl daran gedacht, daß er sterblich sei: und die Ahnung hat mich nicht getäuscht; aber überströmend ist auch die Gnade gewesen. Darum finde ich auch Nichts zu beklagen, aber wohl habe ich Grund genug, Dank zu sagen. Stets war es ja mein Wunsch, daß, wenn Leiden entweder der Kirche oder meiner warteten, dieselben eher auf mich und mein Haus fallen möchten. Gott sei also Dank, daß ich bei dem allgemeinen Bangen, wo Alles von den Unternehmungen der Barbaren gefürchtet wurde,1daß ich da durch persönlichen SchmerzS. 324allgemeines Leid vielleicht beseitigt habe, daß auf mich gewendet ist, was ich für Alle fürchtete. Möchte es damit nur genug sein, damit mein persönlicher Schmerz die Abwendung allgemeinen Leides einschließe!"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,2,"Nichts zwar von Allem, was die Erde besitzt, meine Brüder, hatte für mich einen höheren Werth als ein Bruder, wie Satyrus war; Nichts erschien mir liebenswürdiger, Nichts war mir theurer: aber das, was Alle betrifft, drängt das Persönliche zurück. Ja, hätte Jemand die eigene Meinung des Hingeschiedenen erforschen mögen: er hätte gefunden, daß Jener lieber für Andere den Tod zu erleiden gewillt war, als im eigenen Interesse sein Leben zu erhalten. Ist ja auch gerade deßhalb Christus dem Fleische nachfür Allegestorben, damit wir vergäßen, uns allein zu leben."
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,3,"Es tritt noch hinzu, daß ich der göttlichen Vorsehung meinen Dank gar nicht verweigern kann: oder muß ich nicht innigere Freude darüber empfinden, einen solchen Bruder gehabt zu haben, als ich vom Schmerz bewegt sein darf, daß ich ihn verlor? Daß ich ihn besaß, war ein Gnadengeschenk; daß ich ihn verlor, war Heimzahlung einer Schuld. Wie ein mir anvertrautes Darlehen habe ich ihn, solange es mir gestattet wurde, behalten: jetzt hat er, der ihn mir anvertraute, ihn zurückgefordert. — Es ist kein Unterschied, ob man das anvertraute Pfand abschwört, oder ob man dem zurückgegebenen nachweint: in beidem liegt eine Verletzung der Treue und damit eine Gefahr für das öffentliche Leben. Es schließt doch eine Schuld ein, wenn man das Darlehen ableugnet? ist es denn Frömmigkeit, wenn man das Opfer vorenthält? Zudem kann man den Darleiher von Geld nochS. 325hintergehen. Der Urheber der Natur aber, der Darleiher aller Lebensbedürfnisse läßt sich nicht täuschen. Je größer und reicher aber nun das Darlehen ist, desto innigere Dankbarkeit muß doch auch der Gebrauch desselben erwecken."
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,4,"Ich kann also hinsichtlich des Bruders der Undankbarkeit keinen Raum geben: er hat, was der Natur gemein ist, zurückgegeben; was nur der Gnade eignet, hat er erworben. Wer möchte des allgemeinen Looses sich weigern? Wer darf klagen, daß ein ihm anvertrautes Pfand zurückgefordert wird, da doch der ewige Vater zu unserem Troste seinen eingeborenen Sohn für uns in den Tod dahingegeben hat? Wer darf denn beanspruchen, von dem allgemeinen Loose, zu sterben, ausgenommen zu werden, da er doch Theil hat an dem Loose, geboren zu sein? Das ist ein großes Geheimniß der göttlichen Liebe gegen uns, daß selbst Christus nicht ausgenommen war von dem Tode des Leibes, daß er, obwohl er der Herr der Natur war, doch nicht dem Gesetze des Fleisches, das er angenommen, sich entziehen wollte.Wir müssenja sterben; für ihn bestand keine Nöthigung. Oder konnte er, der von dem Jünger sagte: „Wenn ich nun will, daß er so bleiben soll, bis ich komme“; sollte er selbst nicht haben so bleiben können, wenn er nur gewollt hätte? Aber freilich durch Verlängerung dieses Lebens (des Bruders) hätte er sich den Preis, mir das Opfer genommen. Kann es denn nun einen größeren Trost geben, als dieses, daß auch Christus dem Fleische nach gestorben ist? Oder warum sollte ich zu heftig den hingeschiedenen Bruder beweinen, da ich doch weiß, daß jenes göttliche Erbarmen nicht sterben konnte?"
Corpus_cpl-157,Übersetzung (Deutsch): Über den Tod seines Bruders Satyrus (BKV),1.,,"Als Kaiser Valens im Sommer d. J. 378 durch seine Uebereilung den unglücklichen Ausgang des Gothenkrieges herbeiführte und nach der Niederlage bei Adrianopel seinen Tod unter den Trümmern einer brennenden Hütte, in die er geflüchtet, fand: überströmten die Gothen ganz Thracien und ergoßen sich von da in die anstoßenden reichen Provinzen bis an das adriatische Meer: Grund genug für Oberitalien, gleichfalls das Eindringen der Germanen zu fürchten. Theodosius erst hemmte den verheerenden Siegeszug derselben. — Die obigen Worte beziehen sich auf diese Furcht und geben einen Anhaltspunkt für die Zeitbestimmung der Rede.↩"
Corpus_cpl-157,Kommentar (Deutsch): Einleitung zur Schrift über den Tod seines Bruders Satyrus,Einleitung,1,"S. 321Der ältere Bruder des heiligen Ambrosius,Satyrusmit Namen,1der in der Advokatur wie in der Administration gleiche Lebenslaufbahn mit dem Bruder verfolgt und dann auch für ihn die Besorgung der häuslichen und zeitlichen Geschäfte übernommen hatte, starb im Jahre 379. Die innige Liebe, welche der Heilige zu dem Hingeschiedenen gehegt, bestimmte ihn, zunächst vor der Bestattung eine Leichenrede zu halten, welche seiner Liebe herrlichen Ausdruck gab, aber auch offendeckte, wie durchgreifend die Seelenähnlichkeit beider gewesen. Am siebenten Tage darauf hielt Ambrosius eine zweite Rede am Grabmale des Bruders, weniger persönlichen als dogmatischen Inhaltes, indem erS. 322darlegte, wie wir durch den Tod allen irdischen Sorgen entrissen würden und durch ihn zurAuferstehunggelangten."
Corpus_cpl-157,Kommentar (Deutsch): Einleitung zur Schrift über den Tod seines Bruders Satyrus,Einleitung,,"Beide Reden hat Ambrosius später mit einigen Zusätzen unter gemeinschaftlichem Titel zu einer besonderen Schrift zusammengefügt. Die Manuscripte führen meist die Aufschrift: „Incipiunt, libri II sancti Ambrosii Episcopi de excessu Satyri fratris sui et de resurrectione mortuorum.“ Die Theilung erweist sich aus dem Inhalte als begründet, weßhalb auch das zweite Buch unter dem besonderen Titel „de fide resurrectionis“ aufgeführt wird."
Corpus_cpl-157,Kommentar (Deutsch): Einleitung zur Schrift über den Tod seines Bruders Satyrus,Einleitung,,"Darin, daß der Bruder dem Bruder die Leichenrede hält, und daß er aus dem Tode des Bruders Veranlassung nimmt, dem gläubigen Volke auch die Trostrede über den Glauben an die Auferstehung zu halten, können wir nichts Auffälliges finden. DieDemuthdes Heiligen hindert das Ausarten in Selbstlob, und dieHingabe des ganzen Menschen an das Christenthumläßt schwachnervige Sentimentalität nicht aufkommen. Der heil. Gregor von Nazianz hat in gleicher Weise beim Tode seines Vaters und Bruders, wie seiner Schwester die Trauerrede gehalten."
Corpus_cpl-157,Kommentar (Deutsch): Einleitung zur Schrift über den Tod seines Bruders Satyrus,Einleitung,,"In dem Epitaphium, dessen Abfassung auch wohl dem heil. Ambrosius zugeschrieben wird, findet sich neben Satyrus der NameUranius, aber kaum als Eigenname, sondern als Beiwort für „himmlisch-verklärt“. Das Epitaphium lautet mit Bezugnahme auf den heil. MartyrerVictor:↩"
Corpus_cpl-157,Kommentar (Deutsch): Einleitung zur Schrift über den Tod seines Bruders Satyrus,Einleitung,1,"S. 321Der ältere Bruder des heiligen Ambrosius,Satyrusmit Namen,1der in der Advokatur wie in der Administration gleiche Lebenslaufbahn mit dem Bruder verfolgt und dann auch für ihn die Besorgung der häuslichen und zeitlichen Geschäfte übernommen hatte, starb im Jahre 379. Die innige Liebe, welche der Heilige zu dem Hingeschiedenen gehegt, bestimmte ihn, zunächst vor der Bestattung eine Leichenrede zu halten, welche seiner Liebe herrlichen Ausdruck gab, aber auch offendeckte, wie durchgreifend die Seelenähnlichkeit beider gewesen. Am siebenten Tage darauf hielt Ambrosius eine zweite Rede am Grabmale des Bruders, weniger persönlichen als dogmatischen Inhaltes, indem erS. 322darlegte, wie wir durch den Tod allen irdischen Sorgen entrissen würden und durch ihn zurAuferstehunggelangten."
